"un","Country","Date","NewCases","NewDeaths","Population","StayHomeOrder","StayHomeGen","StayHomeRiskG","ClosDaycare","ClosPrim","ClosSecHigh","ClosPubMin2","MassGather50","MassGatherAll","ClosPubAny","MasksVoluntary","MasksMandatory","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"Cyprus 2020-01-23","Cyprus",2020-01-23,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-01-24","Cyprus",2020-01-24,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-01-25","Cyprus",2020-01-25,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-01-26","Cyprus",2020-01-26,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-01-27","Cyprus",2020-01-27,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-01-28","Cyprus",2020-01-28,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-01-29","Cyprus",2020-01-29,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-01-30","Cyprus",2020-01-30,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-01-31","Cyprus",2020-01-31,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-02-01","Cyprus",2020-02-01,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-02-02","Cyprus",2020-02-02,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-02-03","Cyprus",2020-02-03,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-02-04","Cyprus",2020-02-04,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-02-05","Cyprus",2020-02-05,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-02-06","Cyprus",2020-02-06,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-02-07","Cyprus",2020-02-07,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-02-08","Cyprus",2020-02-08,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-02-09","Cyprus",2020-02-09,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-02-10","Cyprus",2020-02-10,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-02-11","Cyprus",2020-02-11,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-02-12","Cyprus",2020-02-12,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-02-13","Cyprus",2020-02-13,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-02-14","Cyprus",2020-02-14,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-02-15","Cyprus",2020-02-15,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-02-16","Cyprus",2020-02-16,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-02-17","Cyprus",2020-02-17,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-02-18","Cyprus",2020-02-18,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-02-19","Cyprus",2020-02-19,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-02-20","Cyprus",2020-02-20,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-02-21","Cyprus",2020-02-21,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-02-22","Cyprus",2020-02-22,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-02-23","Cyprus",2020-02-23,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-02-24","Cyprus",2020-02-24,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-02-25","Cyprus",2020-02-25,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-02-26","Cyprus",2020-02-26,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-02-27","Cyprus",2020-02-27,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-02-28","Cyprus",2020-02-28,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-02-29","Cyprus",2020-02-29,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-03-01","Cyprus",2020-03-01,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-03-02","Cyprus",2020-03-02,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-03-03","Cyprus",2020-03-03,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-03-04","Cyprus",2020-03-04,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-03-05","Cyprus",2020-03-05,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-03-06","Cyprus",2020-03-06,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-03-07","Cyprus",2020-03-07,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-03-08","Cyprus",2020-03-08,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-03-09","Cyprus",2020-03-09,0,0,875899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-03-10","Cyprus",2020-03-10,2,0,875899,0,0,0,1,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-03-11","Cyprus",2020-03-11,0,0,875899,0,0,0,1,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-03-12","Cyprus",2020-03-12,4,0,875899,0,0,0,1,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-03-13","Cyprus",2020-03-13,0,0,875899,0,0,0,1,1,1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-03-14","Cyprus",2020-03-14,8,0,875899,0,0,0,1,1,1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-03-15","Cyprus",2020-03-15,7,0,875899,0,0,0,1,1,1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-03-16","Cyprus",2020-03-16,9,0,875899,0,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-03-17","Cyprus",2020-03-17,10,0,875899,0,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-03-18","Cyprus",2020-03-18,0,0,875899,0,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-03-19","Cyprus",2020-03-19,18,0,875899,0,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-03-20","Cyprus",2020-03-20,0,0,875899,0,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-03-21","Cyprus",2020-03-21,9,0,875899,0,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-03-22","Cyprus",2020-03-22,17,0,875899,0,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-03-23","Cyprus",2020-03-23,11,0,875899,0,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-03-24","Cyprus",2020-03-24,21,0,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-03-25","Cyprus",2020-03-25,8,3,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-03-26","Cyprus",2020-03-26,8,0,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-03-27","Cyprus",2020-03-27,14,0,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-03-28","Cyprus",2020-03-28,16,2,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-03-29","Cyprus",2020-03-29,17,0,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-03-30","Cyprus",2020-03-30,35,1,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-03-31","Cyprus",2020-03-31,16,1,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-04-01","Cyprus",2020-04-01,32,1,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-04-02","Cyprus",2020-04-02,58,1,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-04-03","Cyprus",2020-04-03,36,0,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-04-04","Cyprus",2020-04-04,40,0,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-04-05","Cyprus",2020-04-05,30,0,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-04-06","Cyprus",2020-04-06,20,0,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-04-07","Cyprus",2020-04-07,19,0,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-04-08","Cyprus",2020-04-08,29,0,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-04-09","Cyprus",2020-04-09,32,0,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-04-10","Cyprus",2020-04-10,38,1,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-04-11","Cyprus",2020-04-11,31,0,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-04-12","Cyprus",2020-04-12,21,0,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-04-13","Cyprus",2020-04-13,17,1,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-04-14","Cyprus",2020-04-14,29,1,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-04-15","Cyprus",2020-04-15,33,0,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-04-16","Cyprus",2020-04-16,20,0,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-04-17","Cyprus",2020-04-17,20,0,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-04-18","Cyprus",2020-04-18,0,0,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-04-19","Cyprus",2020-04-19,26,0,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-04-20","Cyprus",2020-04-20,6,0,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-04-21","Cyprus",2020-04-21,5,0,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-04-22","Cyprus",2020-04-22,12,0,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-04-23","Cyprus",2020-04-23,6,2,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-04-24","Cyprus",2020-04-24,5,0,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-04-25","Cyprus",2020-04-25,9,0,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-04-26","Cyprus",2020-04-26,6,0,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-04-27","Cyprus",2020-04-27,7,0,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-04-28","Cyprus",2020-04-28,5,1,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-04-29","Cyprus",2020-04-29,15,0,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-04-30","Cyprus",2020-04-30,6,0,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-05-01","Cyprus",2020-05-01,7,0,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-05-02","Cyprus",2020-05-02,7,0,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-05-03","Cyprus",2020-05-03,7,0,875899,1,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-05-04","Cyprus",2020-05-04,8,0,875899,1,0,0,1,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-05-05","Cyprus",2020-05-05,2,0,875899,1,0,0,1,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-05-06","Cyprus",2020-05-06,4,0,875899,1,0,0,1,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-05-07","Cyprus",2020-05-07,5,0,875899,1,0,0,1,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-05-08","Cyprus",2020-05-08,6,0,875899,1,0,0,1,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-05-09","Cyprus",2020-05-09,2,0,875899,1,0,0,1,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-05-10","Cyprus",2020-05-10,1,0,875899,1,0,0,1,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-05-11","Cyprus",2020-05-11,6,1,875899,1,0,0,1,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-05-12","Cyprus",2020-05-12,3,0,875899,1,0,0,1,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-05-13","Cyprus",2020-05-13,2,0,875899,1,0,0,1,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-05-14","Cyprus",2020-05-14,2,1,875899,1,0,0,1,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-05-15","Cyprus",2020-05-15,2,0,875899,1,0,0,1,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-05-16","Cyprus",2020-05-16,3,0,875899,1,0,0,1,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-05-17","Cyprus",2020-05-17,4,0,875899,1,0,0,1,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-05-18","Cyprus",2020-05-18,2,0,875899,1,0,0,1,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-05-19","Cyprus",2020-05-19,1,0,875899,1,0,0,1,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-05-20","Cyprus",2020-05-20,1,0,875899,1,0,0,1,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-05-21","Cyprus",2020-05-21,4,0,875899,1,0,0,1,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-05-22","Cyprus",2020-05-22,1,0,875899,0,0,0,1,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-05-23","Cyprus",2020-05-23,4,0,875899,0,0,0,1,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-05-24","Cyprus",2020-05-24,0,0,875899,0,0,0,1,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-05-25","Cyprus",2020-05-25,8,0,875899,0,0,0,1,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-05-26","Cyprus",2020-05-26,2,0,875899,0,0,0,1,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-05-27","Cyprus",2020-05-27,2,0,875899,0,0,0,1,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-05-28","Cyprus",2020-05-28,0,0,875899,0,0,0,1,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-05-29","Cyprus",2020-05-29,0,0,875899,0,0,0,1,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-05-30","Cyprus",2020-05-30,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA
"Cyprus 2020-05-31","Cyprus",2020-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-06-01","Cyprus",2020-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-06-02","Cyprus",2020-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-06-03","Cyprus",2020-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-06-04","Cyprus",2020-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-06-05","Cyprus",2020-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-06-06","Cyprus",2020-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-06-07","Cyprus",2020-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-06-08","Cyprus",2020-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-06-09","Cyprus",2020-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-06-10","Cyprus",2020-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-06-11","Cyprus",2020-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-06-12","Cyprus",2020-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-06-13","Cyprus",2020-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-06-14","Cyprus",2020-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-06-15","Cyprus",2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-06-16","Cyprus",2020-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-06-17","Cyprus",2020-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-06-18","Cyprus",2020-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-06-19","Cyprus",2020-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-06-20","Cyprus",2020-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-06-21","Cyprus",2020-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-06-22","Cyprus",2020-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-06-23","Cyprus",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-06-24","Cyprus",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-06-25","Cyprus",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-06-26","Cyprus",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-06-27","Cyprus",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-06-28","Cyprus",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-06-29","Cyprus",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-06-30","Cyprus",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-07-01","Cyprus",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-07-02","Cyprus",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-07-03","Cyprus",2020-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-07-04","Cyprus",2020-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-07-05","Cyprus",2020-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-07-06","Cyprus",2020-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-07-07","Cyprus",2020-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-07-08","Cyprus",2020-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-07-09","Cyprus",2020-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-07-10","Cyprus",2020-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-07-11","Cyprus",2020-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-07-12","Cyprus",2020-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus 2020-07-13","Cyprus",2020-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
