Iteration,Likelihood,transmRate,vecEff1,vecEff2,vecEff3,vecEff4,vecEff5,vecEff6,vecEff7,vecEff8
1900,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1910,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1920,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1930,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1940,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1950,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1960,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1970,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1980,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1990,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
2000,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
2010,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
2020,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
2030,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
2040,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
2050,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
2060,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
2070,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
2080,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
2090,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
2100,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
2110,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
2120,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
2130,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
2140,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
2150,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
