Iteration,Likelihood,transmRate,vecEff1,vecEff2,vecEff3,vecEff4,vecEff5,vecEff6,vecEff7,vecEff8
1420,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1430,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1440,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1450,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1460,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1470,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1480,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1490,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1500,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1510,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1520,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1530,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1540,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1550,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1560,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1570,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1580,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1590,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1600,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1610,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1620,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1630,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1640,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1650,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1660,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1670,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1680,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1690,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1700,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1710,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1720,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1730,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1740,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1750,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1760,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1770,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1780,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1790,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1800,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1810,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1820,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1830,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1840,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1850,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1860,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1870,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1880,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
