Iteration,Likelihood,transmRate,vecEff1,vecEff2,vecEff3,vecEff4,vecEff5,vecEff6,vecEff7,vecEff8
2090,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
2100,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
2110,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
2120,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
2130,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
2140,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
2150,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
2160,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
2170,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
2180,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
2190,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
2200,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
2210,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
2220,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
2230,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
2240,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
